"run","Consumer Total Panics","Consumer Liquidity Panics","Consumer Panic Panics","Consumer Estimated Liquidity Withdrawals","Consumer Estimated Panic Withdrawals","Consumer Estimated Bank Assets - Liquidity","Consumer Estimated Bank Assets - Panics","Consumer People Seen Panic","Consumers Shocked","Consumer Cash","Consumer Pure Panic","Bank Total Assets","Bank Total Liabilities","Bank Short Term Assets","Bank Long Term Assets","tick","DD Initial Withdrawals","Consumer Partial Shock","Consumer Count","Consumer Total Assets","Bank Failures","Consumer Average Panic Withdrawals","Consumer Seen Panic Proportion"
2,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8499999999999996,1184571.2414285275,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1184571.2414285275,0.0,1.0E-4,1.0E-7
2,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8823529411764703,228048.59441207963,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17,228048.59441207963,0.0,1.0E-4,1.0E-7
2,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,5219.501418213142,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,5219.501418213142,0.0,1.0E-4,1.0E-7
2,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
4,0.9400000000000002,0.9400000000000002,0.6899999999999996,1.0547131786763245E7,3075446.99850367,1036493.0771195644,4167042.954375178,4.319999999999998,0.8600000000000001,5353809.144666637,0.9400000000000002,-1.0,461585.6758494956,0.0,-1.0,8.0,7912623.609248003,0.9400000000000002,100,6253176.151166497,0.0,2829411.2386313756,0.030000000000000006
4,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9199999999999999,993798.1193082717,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,993798.1193082717,0.0,1.0E-4,1.0E-7
4,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9333333333333333,159334.38816898796,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,159334.38816898796,0.0,1.0E-4,1.0E-7
4,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,4522.173201552127,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,4522.173201552127,0.0,1.0E-4,1.0E-7
4,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
6,0.9499999999999998,0.9499999999999998,0.6599999999999998,1.0914764212952174E7,2916871.030405438,654673.9063710354,3703917.1283014324,4.299999999999999,0.9199999999999999,5041355.687925315,0.9499999999999998,-1.0,638357.2309395156,0.0,-1.0,8.0,8379482.158774881,0.9499999999999998,100,5786317.601639618,0.0,2596015.217071839,0.04000000100000002
6,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.88,752839.5987198761,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,752839.5987198761,0.0,1.0E-4,1.0E-7
6,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,0.0,0.0,1.0E-4,1.0E-7
8,0.9200000000000002,0.9200000000000002,0.6099999999999998,1.0259561890601885E7,3081578.137858154,1090542.2829776953,4285611.4036650825,4.3100000000000005,0.8700000000000001,5102192.384075801,0.9200000000000002,-1.0,466463.8330711629,0.0,-1.0,8.0,7856113.591417881,0.9200000000000002,100,6309686.168996618,0.0,2742604.542704758,0.019999999999999997
8,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9399999999999998,654925.4019439552,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,654925.4019439552,0.0,1.0E-4,1.0E-7
8,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7272727272727272,190582.51086889906,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,11,190582.51086889906,0.0,1.0E-4,1.0E-7
8,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,0.0,0.0,1.0E-4,1.0E-7
10,0.9699999999999998,0.9699999999999998,0.7200000000000003,1.087457394840204E7,3205605.01477868,369292.10715803347,3497928.0677297055,4.899999999999999,0.9200000000000002,5449108.6371801235,0.9699999999999998,-1.0,600437.1179157542,0.0,-1.0,8.0,8282376.869998453,0.9699999999999998,100,5883422.8904160485,0.0,2949156.6136043845,0.04
10,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8899999999999996,927404.5768296756,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,927404.5768296756,0.0,1.0E-4,1.0E-7
10,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9333333333333332,135589.44800523686,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,135589.44800523686,0.0,1.0E-4,1.0E-7
10,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
12,0.9500000000000002,0.9500000000000002,0.6800000000000002,1.0713452496376682E7,3256847.4775585975,687558.6682338231,3988577.7863229676,4.669999999999997,0.89,5405817.631461707,0.9500000000000002,-1.0,572067.3984642653,0.0,-1.0,8.0,8014376.682198383,0.9500000000000002,100,6151423.078216121,0.0,2996299.679361908,0.04000000000000001
12,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999999,882739.4940110721,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,882739.4940110721,0.0,1.0E-4,1.0E-7
12,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9333333333333333,88228.44566468408,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,88228.44566468408,0.0,1.0E-4,1.0E-7
12,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
14,0.92,0.92,0.6399999999999998,1.024323283372904E7,3239227.2725184644,1042076.550410391,3899355.680108367,4.189999999999999,0.8699999999999999,5183619.581380946,0.92,-1.0,513684.39157992863,0.0,-1.0,8.0,7786570.513162931,0.92,100,6379229.2472515665,0.0,2753343.1816556957,0.06999999999999999
14,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8500000000000002,1017967.6693593374,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1017967.6693593374,0.0,1.0E-4,1.0E-7
14,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8499999999999999,200265.33936968414,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,20,200265.33936968414,0.0,1.0E-4,1.0E-7
14,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.6666666666666666,68654.89989057234,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,68654.89989057234,0.0,1.0E-4,1.0E-7
14,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
16,0.9199999999999999,0.9199999999999999,0.6599999999999998,1.0376603719690518E7,3082498.6067336206,1027209.9542431856,3407078.5022607306,4.209999999999998,0.89,5013388.244913669,0.9199999999999999,-1.0,492671.2265554496,0.0,-1.0,8.0,7939475.214094925,0.9199999999999999,100,6226324.54631958,0.0,2620123.8157385755,0.01
16,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9499999999999997,388369.9541168886,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,388369.9541168886,0.0,1.0E-4,1.0E-7
16,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.875,27639.846263622618,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,8,27639.846263622618,0.0,1.0E-4,1.0E-7
16,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.5,14486.89167842378,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,14486.89167842378,0.0,1.0E-4,1.0E-7
16,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
18,0.9200000000000002,0.9200000000000002,0.6200000000000001,1.052831198795464E7,2972672.829209166,1136334.2199577624,3649406.7637919416,4.259999999999998,0.88,4949532.091046193,0.9200000000000002,-1.0,532739.6994776725,0.0,-1.0,8.0,8028683.49628459,0.9200000000000002,100,6137116.264129911,0.0,2556498.6331338836,0.030000000000000013
18,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9000000000000001,639436.6177255604,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,639436.6177255604,0.0,1.0E-4,1.0E-7
18,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8571428571428572,85659.08415550803,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,85659.08415550803,0.0,1.0E-4,1.0E-7
18,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
20,0.9800000000000001,0.9800000000000001,0.73,1.118051807936939E7,2987714.4121756167,316081.18066873855,2998354.7090162076,4.620000000000001,0.9299999999999998,5345549.658653928,0.9800000000000001,-0.99999999999567,665480.0001543519,4.3300260585965585E-12,-1.0,8.0,8516767.805277457,0.9800000000000001,100,5649031.955137039,0.0,2659065.826847296,0.06999999999999999
20,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999999,776184.9165987363,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,776184.9165987363,0.0,1.0E-4,1.0E-7
20,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8666666666666666,100183.89462860007,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,100183.89462860007,0.0,1.0E-4,1.0E-7
20,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
22,0.9099999999999999,0.9099999999999999,0.6500000000000004,1.0239539004229307E7,2995351.412335972,1060714.9476857975,3924490.019437329,4.360000000000002,0.8800000000000002,4787838.832171595,0.9099999999999999,-1.0,450287.1028012867,0.0,-1.0,8.0,8001953.07203171,0.9099999999999999,100,6163846.688382791,0.0,2635909.2428676547,0.020000000000000004
22,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9299999999999998,448863.5398804607,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,448863.5398804607,0.0,1.0E-4,1.0E-7
22,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.6,210704.98101119275,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,10,210704.98101119275,0.0,1.0E-4,1.0E-7
22,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,0.0,0.0,1.0E-4,1.0E-7
24,0.9500000000000001,0.9500000000000001,0.7200000000000001,1.0909738572439129E7,2917509.9038628046,609826.5774174134,3369592.23980156,4.3,0.9199999999999997,4865904.560629467,0.9500000000000001,-1.0,592507.5870784367,0.0,-1.0,8.0,8548888.637720322,0.9500000000000001,100,5616911.122694177,0.0,2596583.8144488945,0.05000000000000002
24,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9200000000000002,556270.6441511221,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,556270.6441511221,0.0,1.0E-4,1.0E-7
24,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,0.0,0.0,1.0E-4,1.0E-7
26,0.9800000000000002,0.9699999999999999,0.69,1.0664704446943838E7,3502621.234615473,610266.3096570543,3093141.0000915094,4.64,0.89,5680860.904418544,0.9800000000000002,-1.0,547486.22369408,0.0,-1.0,8.0,8189508.80780326,0.9800000000000002,100,5976290.952611241,0.0,3082306.6864736164,0.05
26,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9199999999999997,940691.2519990617,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,940691.2519990617,0.0,1.0E-4,1.0E-7
26,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9411764705882352,55665.02237317951,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17,55665.02237317951,0.0,1.0E-4,1.0E-7
26,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
28,0.9299999999999999,0.9299999999999999,0.6299999999999999,1.0382857503372576E7,3159229.2521791556,996943.7576704734,3980848.914800401,4.4300000000000015,0.8899999999999998,5151557.639055882,0.9299999999999999,-1.0,627053.0053150611,0.0,-1.0,8.0,8081526.305951207,0.94,100,6084273.454463292,0.0,2748529.4494088646,0.060000000000000026
28,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999997,737694.8925391061,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,737694.8925391061,0.0,1.0E-4,1.0E-7
28,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,0.0,0.0,1.0E-4,1.0E-7
30,0.9499999999999997,0.9499999999999997,0.6899999999999996,1.0835760123585852E7,2847515.826628901,789054.8435922032,3811742.9462541305,4.370000000000001,0.9099999999999997,5031309.230538152,0.9499999999999997,-1.0,580100.0406115087,0.0,-1.0,8.0,8394793.38312583,0.9499999999999997,100,5771006.377288669,0.0,2562764.243976011,0.06
30,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9300000000000002,637897.5545254863,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,637897.5545254863,0.0,1.0E-4,1.0E-7
30,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8181818181818181,112127.887838338,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,11,112127.887838338,0.0,1.0E-4,1.0E-7
30,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
32,0.9400000000000001,0.9400000000000001,0.6400000000000003,1.0626214716143627E7,3047653.0738094165,698004.2822095347,3991138.0022691926,4.3,0.91,4979203.418544628,0.9400000000000001,-1.0,535749.9272244092,0.0,-1.0,8.0,8295429.434298093,0.9400000000000001,100,5870370.326116407,0.0,2681934.704964287,0.040000000000000015
32,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9,680657.4062638145,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,680657.4062638145,0.0,1.0E-4,1.0E-7
32,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.923076923076923,77906.82748718506,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,13,77906.82748718506,0.0,1.0E-4,1.0E-7
32,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.0,86850.65974382518,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,86850.65974382518,0.0,1.0E-4,1.0E-7
32,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
34,0.96,0.96,0.6800000000000002,1.0859572238280965E7,3184583.923772379,688882.3986769527,3175592.8465565993,4.6,0.9199999999999999,5109616.414441552,0.96,-1.0,637795.0799454924,0.0,-1.0,8.0,8445965.213352945,0.96,100,5719834.547061555,0.0,2770588.0136949685,0.08000000100000004
34,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8799999999999996,910463.4931878702,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,910463.4931878702,0.0,1.0E-4,1.0E-7
34,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,77180.62126532616,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,77180.62126532616,0.0,1.0E-4,1.0E-7
34,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
36,0.96,0.96,0.7200000000000001,1.1172713552404054E7,2997754.6257424843,501081.1044008315,3089795.8348881705,4.61,0.9299999999999997,5051862.257992736,0.96,-1.0,602984.1899695046,0.0,-1.0,8.0,8503421.454041723,0.96,100,5662378.306372778,0.0,2697979.1631782367,0.06
36,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8999999999999999,739643.0075770443,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,739643.0075770443,0.0,1.0E-4,1.0E-7
36,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9230769230769231,69410.95066558348,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,13,69410.95066558348,0.0,1.0E-4,1.0E-7
36,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
38,0.9800000000000002,0.9800000000000002,0.7599999999999998,1.1151797025135448E7,2964325.011458581,303662.6911667006,3323036.9360817326,4.770000000000003,0.9299999999999997,5165149.892211801,0.9800000000000002,-1.0,673273.1679623381,0.0,-1.0,8.0,8701867.791488217,0.9800000000000002,100,5463931.9689262835,0.0,2697535.760436308,0.07999999999999999
38,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999999,853354.668238565,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,853354.668238565,0.0,1.0E-4,1.0E-7
38,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9230769230769231,120282.63999222586,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,13,120282.63999222586,0.0,1.0E-4,1.0E-7
38,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
40,0.8799999999999998,0.8799999999999998,0.6399999999999999,1.0127102240883762E7,2722328.0898459107,1586185.632118074,4460535.021145404,3.999999999999998,0.87,4478221.737561989,0.8799999999999998,-0.99999999999567,423376.73440948443,4.3300260585965585E-12,-1.0,8.0,7953396.590298267,0.8899999999999999,100,6212403.170116231,0.0,2422871.9999738606,0.03
40,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8799999999999999,748189.1476852923,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,748189.1476852923,0.0,1.0E-4,1.0E-7
40,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,0.0,0.0,1.0E-4,1.0E-7
42,0.9299999999999999,0.9299999999999999,0.6399999999999997,1.058121861509714E7,2909869.746378083,832952.781636879,3754179.885854482,4.319999999999998,0.9199999999999999,4788445.288379714,0.9299999999999999,-1.0,558479.9318475524,0.0,-1.0,8.0,8330515.56944531,0.9299999999999999,100,5835284.190969191,0.0,2502487.9818991516,0.030000000000000016
42,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8699999999999998,705158.3020321887,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,705158.3020321887,0.0,1.0E-4,1.0E-7
42,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8571428571428571,137243.74862901052,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,137243.74862901052,0.0,1.0E-4,1.0E-7
42,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,4432.510167025372,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,4432.510167025372,0.0,1.0E-4,1.0E-7
42,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
44,0.9699999999999998,0.9699999999999998,0.6799999999999999,1.0943110499123015E7,3334329.6815561303,378622.68931693636,3608906.38016615,4.730000000000001,0.8999999999999998,5496183.300479471,0.9699999999999998,-1.0,609740.4483852899,0.0,-1.0,8.0,8333336.2928746985,0.9800000000000001,100,5832463.467539801,0.0,3067583.307039639,0.100000001
44,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9000000000000002,1059858.9333907017,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1059858.9333907017,0.0,1.0E-4,1.0E-7
44,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18,0.0,0.0,1.0E-4,1.0E-7
46,0.97,0.97,0.6699999999999998,1.088881371028114E7,2905915.38124319,333835.65493039554,3550500.7569771614,4.49,0.9400000000000001,5097172.886562485,0.97,-1.0,616302.5881911234,0.0,-1.0,8.0,8620073.361017434,0.97,100,5545726.399397066,0.0,2586264.6893174397,0.039999999999999994
46,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999997,612362.0506353372,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,612362.0506353372,0.0,1.0E-4,1.0E-7
46,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.6666666666666666,274500.68119724863,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,274500.68119724863,0.0,1.0E-4,1.0E-7
46,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.75,81405.06396975559,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,81405.06396975559,0.0,1.0E-4,1.0E-7
46,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,84.85063891255413,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,84.85063891255413,0.0,1.0E-4,1.0E-7
46,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
48,0.9800000000000001,0.9800000000000001,0.71,1.1321301354160838E7,3087952.4681194867,308082.472274286,2987466.2433337765,4.660000000000001,0.9399999999999997,5200164.299703076,0.9800000000000001,-1.0,716712.2317894321,0.0,-1.0,8.0,8671864.63080848,0.9800000000000001,100,5493935.12960602,0.0,2717398.1719571487,0.07000000000000002
48,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8799999999999998,997383.4167671378,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,997383.4167671378,0.0,1.0E-4,1.0E-7
48,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9411764705882352,138989.1292260231,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17,138989.1292260231,0.0,1.0E-4,1.0E-7
48,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
50,0.9299999999999998,0.9299999999999998,0.6699999999999999,9932342.658450514,3369262.2421612935,1003925.0277686338,3919207.0169483535,4.129999999999997,0.8499999999999999,5291079.103179865,0.9299999999999998,-1.0,442282.8134096963,0.0,-1.0,8.0,7833311.895017111,0.9299999999999998,100,6332487.86539739,0.0,2998643.3955345526,0.020000000000000007
50,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8699999999999999,1093794.7336189833,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1093794.7336189833,0.0,1.0E-4,1.0E-7
50,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8333333333333333,323719.8966967702,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18,323719.8966967702,0.0,1.0E-4,1.0E-7
50,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8333333333333334,57296.07387019661,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,6,57296.07387019661,0.0,1.0E-4,1.0E-7
50,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
52,0.9500000000000002,0.9500000000000002,0.5999999999999999,1.0530228116511822E7,3650934.122607105,638654.6687039374,3505304.4074145365,4.689999999999998,0.8700000000000003,5509942.195164176,0.9500000000000002,-1.0,521786.019783187,0.0,-1.0,8.0,7907257.2752970895,0.9500000000000002,100,6258542.485117409,0.0,3139803.3454561103,0.04999999999999999
52,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8999999999999998,1074465.2982878827,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1074465.2982878827,0.0,1.0E-4,1.0E-7
52,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,44274.74767300968,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17,44274.74767300968,0.0,1.0E-4,1.0E-7
52,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
