run,Consumer Total Panics,Consumer Liquidity Panics,Consumer Panic Panics,Consumer Estimated Liquidity Withdrawals,Consumer Estimated Panic Withdrawals,Consumer People Seen Panic,Consumers Shocked,Consumer Cash,Consumer Pure Panic,Bank Total Assets,Bank Total Liabilities,Bank Short Term Assets,Bank Long Term Assets,tick,DD Initial Withdrawals,Consumer Partial Shock,Consumer Count,Consumer Total Assets,Bank Failures,Consumer Seen Panic Proportion,Bank Total Assets After Initial Withdrawals,Bank Net Worth
939,0,0,0,1762441.247,0,0,0.395833333,0,0,5.51E+07,5.44E+07,4.17E+07,1.34E+07,129,1541743.893,0.354166667,48,5.44E+07,0,0,5.51E+07,692945.7764
939,0,0,0,1921309.977,0,0,0.47826087,0,0,6.39E+07,6.99E+07,2.22E+07,4.17E+07,141,1821989.566,0.456521739,46,6.99E+07,0,0,6.39E+07,-5995947.973
941,0,0,0,4573875.362,0,0,0.5,0,0,1.14E+07,1.32E+07,5670551.043,5750001.438,9,4329448.957,0.5,100,1.32E+07,0,0,1.14E+07,-1775376.194
941,0,0,0,4636270.74,0,0,0.49,0,0,1.15E+07,1.33E+07,5848895.219,5670551.043,21,4228047.659,0.44,100,1.33E+07,0,0,1.15E+07,-1749151.933
941,0,0,0,3505392.411,0,0,0.473684211,0,0,1.26E+07,1.44E+07,6744073.653,5848895.219,33,3822334.503,0.368421053,95,1.44E+07,0,0,1.26E+07,-1811443.002
941,0,0,0,4179979.564,0,0,0.529411765,0,0,1.34E+07,1.54E+07,6636769.467,6744073.653,45,3776946.273,0.411764706,85,1.54E+07,0,0,1.34E+07,-2054667.966
941,0,0,0,2814439.066,0,0,0.466666667,0,0,1.60E+07,1.79E+07,9328450.949,6636769.467,57,2914206.225,0.36,75,1.79E+07,0,0,1.60E+07,-1936941.838
941,0,0,0,3107918.746,0,0,0.567164179,0,0,1.80E+07,2.06E+07,8635244.654,9328450.949,69,3300429.75,0.47761194,67,2.06E+07,0,0,1.80E+07,-2630418.528
941,0,0,0,2937474.346,0,0,0.557377049,0,0,2.23E+07,2.44E+07,1.37E+07,8635244.654,81,2937063.33,0.524590164,61,2.44E+07,0,0,2.23E+07,-2039024.644
941,0,0,0,3067416.218,0,0,0.576271186,0,0,2.61E+07,2.92E+07,1.24E+07,1.37E+07,93,2890409.709,0.542372881,59,2.92E+07,0,0,2.61E+07,-3127985.891
941,0,0,0,2645719.938,0,0,0.50877193,0,0,3.45E+07,3.62E+07,2.21E+07,1.24E+07,105,2386583.365,0.50877193,57,3.62E+07,0,0,3.45E+07,-1709005.338
941,0,0,0,2300962.776,0,0,0.421052632,0,0,4.24E+07,4.58E+07,2.03E+07,2.21E+07,117,2001258.806,0.385964912,57,4.58E+07,0,0,4.24E+07,-3418783.407
941,0,0,0,2449010.614,0,0,0.527272727,0,0,5.79E+07,5.83E+07,3.76E+07,2.03E+07,129,2352419.638,0.454545455,55,5.83E+07,0,0,5.79E+07,-348772.7903
941,0,0,0,2148107.364,0,0,0.450980392,0,0,7.23E+07,7.49E+07,3.47E+07,3.76E+07,141,1819430.974,0.450980392,51,7.49E+07,0,0,7.23E+07,-2565136.93
943,0,0,0,5181319.514,0,0,0.56,0,0,1.09E+07,1.27E+07,5199600.144,5750001.438,9,4800399.856,0.56,100,1.27E+07,0,0,1.09E+07,-1775376.194
943,0,0,0,5444752.564,0,0,0.59,0,0,1.01E+07,1.17E+07,4864258.158,5199600.144,21,5148575.801,0.55,100,1.17E+07,0,0,1.01E+07,-1604293.353
943,0,0,0,3617685.579,0,0,0.479166667,0,0,1.08E+07,1.23E+07,5922081.493,4864258.158,33,3786721.982,0.364583333,96,1.23E+07,0,0,1.08E+07,-1548249.903
943,0,0,0,3367960.248,0,0,0.447058824,0,0,1.14E+07,1.33E+07,5448152.596,5922081.493,45,3238574.032,0.341176471,85,1.33E+07,0,0,1.14E+07,-1944714.9
943,0,0,0,2890177.67,1.32E-06,0,0.486842105,0,0,1.32E+07,1.50E+07,7773780.26,5448152.596,57,3026459.955,0.328947368,76,1.50E+07,0,1.32E-07,1.32E+07,-1826237.256
943,0,0,0,2679628.266,1.56E-06,0,0.5,0,0,1.48E+07,1.74E+07,7015099.512,7773780.26,69,2575874.028,0.390625,64,1.74E+07,0,1.56E-07,1.48E+07,-2595724.933
943,0,0,0,1999055.331,1.75E-06,0,0.385964912,0,0,1.91E+07,2.14E+07,1.21E+07,7015099.512,81,1722927.348,0.315789474,57,2.14E+07,0,1.75E-07,1.91E+07,-2258456.055
943,0,0,0,2218958.927,1.89E-06,0,0.490566038,0,0,2.24E+07,2.62E+07,1.03E+07,1.21E+07,93,2132594.161,0.433962264,53,2.62E+07,0,1.89E-07,2.24E+07,-3735498.018
943,0,0,0,2125157.796,4.00E-06,0,0.52,0,0,2.99E+07,3.25E+07,1.96E+07,1.03E+07,105,2193666.826,0.46,50,3.25E+07,0,4.00E-07,2.99E+07,-2643108.361
943,0,0,0,2424678.469,0,0,0.595744681,0,0,3.58E+07,4.07E+07,1.62E+07,1.96E+07,117,2392229.901,0.531914894,47,4.07E+07,0,0,3.58E+07,-4902346.66
943,0,0,0,1796977.28,0,0,0.454545455,0,0,4.98E+07,5.22E+07,3.36E+07,1.62E+07,129,1556776.349,0.454545455,44,5.22E+07,0,0,4.98E+07,-2317662.133
943,0,0,0,2079017.132,0,0,0.545454545,0,0,6.08E+07,6.68E+07,2.72E+07,3.36E+07,141,1912042.133,0.522727273,44,6.68E+07,0,0,6.08E+07,-5933325.742
945,0,0,0,3785958.406,0,0,0.4,0,0,1.24E+07,1.42E+07,6638766.48,5750001.438,9,3361233.52,0.4,100,1.42E+07,0,0,1.24E+07,-1775376.194
945,0,0,0,5631277.317,0,0,0.57,0,0,1.17E+07,1.38E+07,5069461.256,6638766.48,21,4985412.385,0.53,100,1.38E+07,0,0,1.17E+07,-2048195.981
945,0,0,0,3785872.835,0,0,0.5,0,0,1.33E+07,1.48E+07,8242075.598,5069461.256,33,4078775.799,0.395833333,96,1.48E+07,0,0,1.33E+07,-1487041.032
945,0,0,0,4518139.016,0,0,0.581395349,0,0,1.28E+07,1.53E+07,4556508.325,8242075.598,45,4365149.992,0.5,86,1.53E+07,0,0,1.28E+07,-2485047.757
945,0,0,0,3646039.581,0,0,0.544303797,0,0,1.56E+07,1.67E+07,1.11E+07,4556508.325,57,3826927.97,0.443037975,79,1.67E+07,0,0,1.56E+07,-1092893.299
945,0,0,0,3635141.795,0,0,0.61971831,0,0,1.53E+07,1.84E+07,4245089.421,1.11E+07,69,3837747.959,0.535211268,71,1.84E+07,0,0,1.53E+07,-3128045.383
945,0,0,0,3160605.235,0,0,0.553846154,0,0,2.10E+07,2.14E+07,1.67E+07,4245089.421,81,3125229.96,0.476923077,65,2.14E+07,0,0,2.10E+07,-410783.1299
945,0,0,0,2634884.054,0,0,0.45,0,0,2.17E+07,2.59E+07,4957853.332,1.67E+07,93,2316845.417,0.433333333,60,2.59E+07,0,0,2.17E+07,-4177929.109
945,0,0,0,2994810.111,0,0,0.542372881,0,0,3.22E+07,3.14E+07,2.73E+07,4957853.332,105,2782850.781,0.542372881,59,3.14E+07,0,0,3.22E+07,830926.3639
945,0,0,0,2672560.918,0,0,0.491525424,0,0,3.35E+07,3.90E+07,6246705.655,2.73E+07,117,2404899.472,0.474576271,59,3.90E+07,0,0,3.35E+07,-5513580.867
945,0,0,0,2818463.009,0,0,0.534482759,0,0,5.30E+07,4.91E+07,4.68E+07,6246705.655,129,2630054.668,0.465517241,58,4.91E+07,0,0,5.30E+07,3976723.087
945,0,0,0,2152718.271,0,0,0.481481481,0,0,5.57E+07,6.26E+07,8915088.405,4.68E+07,141,2181521.138,0.425925926,54,6.26E+07,0,0,5.57E+07,-6897899.152
947,0,0,0,5256551.159,1.00E-06,0,0.56,0,0,1.10E+07,1.28E+07,5229521.709,5750001.438,9,4770478.291,0.56,100,1.28E+07,0,1.00E-07,1.10E+07,-1775376.194
947,0,0,0,5359900.661,1.00E-06,0,0.59,0,0,1.02E+07,1.19E+07,5020332.233,5229521.709,21,5007831.39,0.56,100,1.19E+07,0,1.00E-07,1.02E+07,-1613729.029
947,0,0,0,3071219.198,1.03E-06,0,0.432989691,0,0,1.16E+07,1.32E+07,6568994.355,5020332.233,33,3369819.279,0.278350515,97,1.32E+07,0,1.03E-07,1.16E+07,-1594681.127
947,0,0,0,2629699.372,1.22E-06,0,0.414634146,0,0,1.27E+07,1.49E+07,6172502.62,6568994.355,45,2695532.138,0.365853659,82,1.49E+07,0,1.22E-07,1.27E+07,-2130528.528
947,0,0,0,3090755.074,1.28E-06,0,0.525641026,0,0,1.48E+07,1.68E+07,8634487.546,6172502.62,57,3436555.013,0.41025641,78,1.68E+07,0,1.28E-07,1.48E+07,-1973583.993
947,0,0,0,2302378.123,1.45E-06,0,0.391304348,0,0,1.74E+07,2.01E+07,8751542.998,8634487.546,69,2041535.637,0.362318841,69,2.01E+07,0,1.45E-07,1.74E+07,-2704896.309
947,0,0,0,3613834.734,1.49E-06,0,0.626865672,0,0,2.06E+07,2.31E+07,1.19E+07,8751542.998,81,3507691.65,0.537313433,67,2.31E+07,0,1.49E-07,2.06E+07,-2511192.389
947,0,0,0,2694487.605,1.64E-06,0,0.540983607,0,0,2.47E+07,2.78E+07,1.28E+07,1.19E+07,93,2781751.954,0.508196721,61,2.78E+07,0,1.64E-07,2.47E+07,-3131106.474
947,0,0,0,3206505.229,3.39E-06,0,0.661016949,0,0,3.09E+07,3.36E+07,1.81E+07,1.28E+07,105,3343138.31,0.610169492,59,3.36E+07,0,3.39E-07,3.09E+07,-2738160.468
947,0,0,0,2766099.294,3.57E-06,0,0.571428571,0,0,3.85E+07,4.18E+07,2.05E+07,1.81E+07,117,2610210.387,0.482142857,56,4.18E+07,0,3.57E-07,3.85E+07,-3319213.515
947,0,0,0,1868652.679,0,0,0.392156863,0,0,5.15E+07,5.38E+07,3.11E+07,2.05E+07,129,1512685.203,0.37254902,51,5.38E+07,0,0,5.15E+07,-2315368.057
947,0,0,0,2087454.525,0,0,0.46,0,0,6.62E+07,6.91E+07,3.51E+07,3.11E+07,141,1788009.21,0.44,50,6.91E+07,0,0,6.62E+07,-2969349.596
949,0,0,0,4152937.334,0,0,0.44,0,0,1.21E+07,1.39E+07,6375829.107,5750001.438,9,3624170.893,0.44,100,1.39E+07,0,0,1.21E+07,-1775376.194
949,0,0,0,4154829.066,0,0,0.47,0,0,1.24E+07,1.44E+07,6058919.734,6375829.107,21,3964142.83,0.43,100,1.44E+07,0,0,1.24E+07,-1967792.174
949,0,0,0,4091708.105,0,0,0.552083333,0,0,1.34E+07,1.52E+07,7370924.974,6058919.734,33,4468141.398,0.4375,96,1.52E+07,0,0,1.34E+07,-1815236.619
949,0,0,0,3677685.207,0,0,0.529411765,0,0,1.44E+07,1.66E+07,7053610.031,7370924.974,45,3676545.32,0.470588235,85,1.66E+07,0,0,1.44E+07,-2153396.58
949,0,0,0,3194258.548,0,0,0.4875,0,0,1.69E+07,1.88E+07,9890928.95,7053610.031,57,3236520.697,0.425,80,1.88E+07,0,0,1.69E+07,-1881956.651
949,0,0,0,3265013.153,0,0,0.533333333,0,0,1.93E+07,2.18E+07,9412323.592,9890928.95,69,3377941.106,0.44,75,2.18E+07,0,0,1.93E+07,-2531063.393
949,0,0,0,3637036.82,0,0,0.602941176,0,0,2.37E+07,2.55E+07,1.43E+07,9412323.592,81,3577447.288,0.529411765,68,2.55E+07,0,0,2.37E+07,-1867659.44
949,0,0,0,3045648.961,0,0,0.53968254,0,0,2.82E+07,3.09E+07,1.39E+07,1.43E+07,93,2774880.993,0.53968254,63,3.09E+07,0,0,2.82E+07,-2697443.78
949,0,0,0,2428466.444,0,0,0.46031746,0,0,3.72E+07,3.85E+07,2.33E+07,1.39E+07,105,2364662.374,0.412698413,63,3.85E+07,0,0,3.72E+07,-1320839.877
949,0,0,0,3305368.316,0,0,0.6,0,0,4.52E+07,4.77E+07,2.19E+07,2.33E+07,117,3055001.314,0.566666667,60,4.77E+07,0,0,4.52E+07,-2535932.926
949,0,0,0,2235720.707,0,0,0.482758621,0,0,6.18E+07,6.09E+07,3.99E+07,2.19E+07,129,2231886.54,0.431034483,58,6.09E+07,0,0,6.18E+07,881977.8791
949,0,0,0,2803025.377,0,0,0.527272727,0,0,7.71E+07,7.79E+07,3.72E+07,3.99E+07,141,2417755.203,0.490909091,55,7.79E+07,0,0,7.71E+07,-820316.0983
951,0,0,0,4513159.122,0,0,0.51,0,0,1.15E+07,1.33E+07,5736894.286,5750001.438,9,4263105.714,0.51,100,1.33E+07,0,0,1.15E+07,-1775376.194
951,0,0,0,5707204.206,0,0,0.61,0,0,1.04E+07,1.22E+07,4658248.516,5736894.286,21,5382792.021,0.56,100,1.22E+07,0,0,1.04E+07,-1769489.405
951,0,0,0,3344212.868,0,0,0.494736842,0,0,1.15E+07,1.30E+07,6872422.086,4658248.516,33,3989041.14,0.347368421,95,1.30E+07,0,0,1.15E+07,-1437917.525
951,0,0,0,2921217.559,0,0,0.444444444,0,0,1.24E+07,1.46E+07,5493722.501,6872422.086,45,2934254.975,0.320987654,81,1.46E+07,0,0,1.24E+07,-2199156.761
951,0,0,0,2727435.968,1.41E-06,0,0.464788732,0,0,1.50E+07,1.67E+07,9509280.067,5493722.501,57,2722595.345,0.422535211,71,1.67E+07,0,1.41E-07,1.50E+07,-1697521.085
951,0,0,0,2868923.963,0,0,0.455882353,0,0,1.66E+07,1.96E+07,7094626.601,9509280.067,69,2542819.623,0.397058824,68,1.96E+07,0,0,1.66E+07,-2957035.01
951,0,0,0,2834514.03,0,0,0.53125,0,0,2.14E+07,2.33E+07,1.43E+07,7094626.601,81,2809208.858,0.484375,64,2.33E+07,0,0,2.14E+07,-1879962.656
951,0,0,0,3271099.243,0,0,0.590163934,0,0,2.38E+07,2.76E+07,9472673.13,1.43E+07,93,3061986.845,0.540983607,61,2.76E+07,0,0,2.38E+07,-3892533.069
951,0,0,0,2327145.485,0,0,0.465517241,0,0,3.29E+07,3.44E+07,2.35E+07,9472673.13,105,2184295.282,0.431034483,58,3.44E+07,0,0,3.29E+07,-1474442.801
951,0,0,0,1848889.028,0,0,0.392857143,0,0,3.86E+07,4.36E+07,1.51E+07,2.35E+07,117,1696107.511,0.375,56,4.36E+07,0,0,3.86E+07,-5040445.196
951,0,0,0,2180176.114,0,0,0.472727273,0,0,5.54E+07,5.56E+07,4.03E+07,1.51E+07,129,2097090.405,0.454545455,55,5.56E+07,0,0,5.54E+07,-179365.1344
951,0,0,0,1796670.471,0,0,0.351851852,0,0,6.60E+07,7.18E+07,2.57E+07,4.03E+07,141,1419554.869,0.351851852,54,7.18E+07,0,0,6.60E+07,-5767126.452
953,0,0,0,4654087.928,0,0,0.51,0,0,1.14E+07,1.31E+07,5622327.575,5750001.438,9,4377672.425,0.51,100,1.31E+07,0,0,1.14E+07,-1775376.194
953,0,0,0,4531485.567,0,0,0.49,0,0,1.15E+07,1.33E+07,5905709.862,5622327.575,21,4108392.698,0.44,100,1.33E+07,0,0,1.15E+07,-1734182.403
953,0,0,0,3665861.455,0,0,0.515789474,0,0,1.23E+07,1.41E+07,6403238.635,5905709.862,33,4083638.16,0.4,95,1.41E+07,0,0,1.23E+07,-1833781.139
953,0,0,0,3615996.937,0,0,0.511904762,0,0,1.35E+07,1.54E+07,7080645.719,6403238.635,45,3687582.474,0.369047619,84,1.54E+07,0,0,1.35E+07,-1946418.024
953,0,0,0,2870376.743,0,0,0.472222222,0,0,1.57E+07,1.78E+07,8631630.052,7080645.719,57,2710728.117,0.375,72,1.78E+07,0,0,1.57E+07,-2110308.125
953,0,0,0,2642771.245,0,0,0.538461538,0,0,1.86E+07,2.10E+07,9941347.838,8631630.052,69,2930671.761,0.446153846,65,2.10E+07,0,0,1.86E+07,-2409713.395
953,0,0,0,3133011.093,0,0,0.593220339,0,0,2.23E+07,2.48E+07,1.24E+07,9941347.838,81,3002082.615,0.559322034,59,2.48E+07,0,0,2.23E+07,-2522535.103
953,0,0,0,2281264.202,1.75E-06,0,0.473684211,0,0,2.80E+07,3.06E+07,1.56E+07,1.24E+07,93,2201400.347,0.438596491,57,3.06E+07,0,1.75E-07,2.80E+07,-2673838.3
953,0,0,0,2270843.618,0,0,0.490909091,0,0,3.54E+07,3.82E+07,1.98E+07,1.56E+07,105,2292879.096,0.472727273,55,3.82E+07,0,0,3.54E+07,-2798852.648
953,0,0,0,2416802.883,0,0,0.481481481,0,0,4.57E+07,4.82E+07,2.58E+07,1.98E+07,117,2159308.105,0.444444444,54,4.82E+07,0,0,4.57E+07,-2512635.524
953,0,0,0,2207573.999,0,0,0.5,0,0,5.95E+07,6.16E+07,3.37E+07,2.58E+07,129,2079337.622,0.5,52,6.16E+07,0,0,5.95E+07,-2110217.124
953,0,0,0,2448084.784,0,0,0.519230769,0,0,7.82E+07,7.89E+07,4.45E+07,3.37E+07,141,2173405.202,0.519230769,52,7.89E+07,0,0,7.82E+07,-744578.5931
955,0,0,0,4673232.837,0,0,0.51,0,0,1.15E+07,1.32E+07,5714499.256,5750001.438,9,4285500.744,0.51,100,1.32E+07,0,0,1.15E+07,-1775376.194
955,0,0,0,4118399.002,0,0,0.46,0,0,1.20E+07,1.38E+07,6314294.855,5714499.256,21,3725519.888,0.42,100,1.38E+07,0,0,1.20E+07,-1763258.882
955,0,0,0,4267209.193,0,0,0.520833333,0,0,1.26E+07,1.46E+07,6326772.553,6314294.855,33,4314929.17,0.395833333,96,1.46E+07,0,0,1.26E+07,-1952171.466
955,0,0,0,2961713.063,0,0,0.476190476,0,0,1.44E+07,1.63E+07,8101108.42,6326772.553,45,3298779.854,0.392857143,84,1.63E+07,0,0,1.44E+07,-1880372.251
955,0,0,0,2921804.433,0,0,0.441558442,0,0,1.65E+07,1.89E+07,8416033.942,8101108.42,57,2735368.519,0.428571429,77,1.89E+07,0,0,1.65E+07,-2376827.974
955,0,0,0,3512734.403,0,0,0.552631579,0,0,1.94E+07,2.16E+07,1.10E+07,8416033.942,69,3523839.852,0.447368421,76,2.16E+07,0,0,1.94E+07,-2187206.54
955,0,0,0,3268423.949,0,0,0.514705882,0,0,2.31E+07,2.57E+07,1.20E+07,1.10E+07,81,2909040.639,0.485294118,68,2.57E+07,0,0,2.31E+07,-2671503.566
955,0,0,0,2777236.411,0,0,0.515151515,0,0,2.90E+07,3.12E+07,1.69E+07,1.20E+07,93,2841031.804,0.46969697,66,3.12E+07,0,0,2.90E+07,-2229260.996
955,0,0,0,2297039.691,0,0,0.444444444,0,0,3.64E+07,3.92E+07,1.94E+07,1.69E+07,105,2201143.997,0.412698413,63,3.92E+07,0,0,3.64E+07,-2803196.336
955,0,0,0,2703955.953,0,0,0.540983607,0,0,4.72E+07,4.89E+07,2.78E+07,1.94E+07,117,2768383.868,0.524590164,61,4.89E+07,0,0,4.72E+07,-1705969.612
955,0,0,0,3236348.645,0,0,0.583333333,0,0,5.98E+07,6.17E+07,3.21E+07,2.78E+07,129,2940997.964,0.55,60,6.17E+07,0,0,5.98E+07,-1880273.988
955,0,0,0,2517604.629,0,0,0.517241379,0,0,8.00E+07,7.89E+07,4.79E+07,3.21E+07,141,2421058.799,0.465517241,58,7.89E+07,0,0,8.00E+07,1047638.114
957,0,0,0,3984972.771,0,0,0.42,0,0,1.23E+07,1.41E+07,6536148.099,5750001.438,9,3463851.901,0.42,100,1.41E+07,0,0,1.23E+07,-1775376.194
957,0,0,0,4644726.396,0,0,0.51,0,0,1.22E+07,1.42E+07,5646284.495,6536148.099,21,4361467.722,0.49,100,1.42E+07,0,0,1.22E+07,-2016927.551
957,0,0,0,4200613.119,0,0,0.530612245,0,0,1.32E+07,1.48E+07,7504148.085,5646284.495,33,4441121.094,0.448979592,98,1.48E+07,0,0,1.32E+07,-1673440.911
957,0,0,0,3624624.098,0,0,0.488888889,0,0,1.40E+07,1.62E+07,6522706.846,7504148.085,45,3660466.068,0.366666667,90,1.62E+07,0,0,1.40E+07,-2218866.125
957,0,0,0,3639152.058,0,0,0.556962025,0,0,1.62E+07,1.79E+07,9694871.344,6522706.846,57,3699521.807,0.481012658,79,1.79E+07,0,0,1.62E+07,-1727147.458
957,0,0,0,3131535.443,0,0,0.479452055,0,0,1.83E+07,2.08E+07,8594077.591,9694871.344,69,2923908.407,0.438356164,73,2.08E+07,0,0,1.83E+07,-2545568.896
957,0,0,0,3121821.542,0,0,0.571428571,0,0,2.27E+07,2.44E+07,1.41E+07,8594077.591,81,3432495.456,0.485714286,70,2.44E+07,0,0,2.27E+07,-1706222.281
957,0,0,0,2865708.099,0,0,0.484375,0,0,2.68E+07,2.97E+07,1.27E+07,1.41E+07,93,2612323.079,0.453125,64,2.97E+07,0,0,2.68E+07,-2874287.518
957,0,0,0,2716645.283,0,0,0.532258065,0,0,3.53E+07,3.65E+07,2.27E+07,1.27E+07,105,2902952.875,0.451612903,62,3.65E+07,0,0,3.53E+07,-1193197.778
957,0,0,0,2614894.872,0,0,0.526315789,0,0,4.28E+07,4.56E+07,2.01E+07,2.27E+07,117,2549349.733,0.50877193,57,4.56E+07,0,0,4.28E+07,-2838134.072
957,0,0,0,2442662.042,0,0,0.464285714,0,0,5.89E+07,5.81E+07,3.87E+07,2.01E+07,129,2160951.503,0.446428571,56,5.81E+07,0,0,5.89E+07,780128.9743
957,0,0,0,2358345.596,0,0,0.454545455,0,0,7.29E+07,7.45E+07,3.42E+07,3.87E+07,141,2082703.12,0.454545455,55,7.45E+07,0,0,7.29E+07,-1553416.422
959,0,0,0,5078108.741,0,0,0.57,0,0,1.09E+07,1.27E+07,5136332.331,5750001.438,9,4863667.669,0.57,100,1.27E+07,0,0,1.09E+07,-1775376.194
959,0,0,0,4664858.772,0,0,0.55,0,0,1.06E+07,1.22E+07,5437542.919,5136332.331,21,4612184.825,0.5,100,1.22E+07,0,0,1.06E+07,-1584211.123
959,0,0,0,3291848.911,0,0,0.494736842,0,0,1.14E+07,1.31E+07,5973128.527,5437542.919,33,3996115.339,0.315789474,95,1.31E+07,0,0,1.14E+07,-1731182.627
959,0,0,0,3550969.211,0,0,0.487179487,0,0,1.23E+07,1.43E+07,6362083.55,5973128.527,45,3191170.869,0.435897436,78,1.43E+07,0,0,1.23E+07,-1920342.256
959,0,0,0,2810117.643,0,0,0.432432432,0,0,1.42E+07,1.63E+07,7882426.847,6362083.55,57,2695759.878,0.378378378,74,1.63E+07,0,0,1.42E+07,-2050517.33
959,0,0,0,3173676.858,0,0,0.528571429,0,0,1.61E+07,1.85E+07,8186959.177,7882426.847,69,3119577.075,0.457142857,70,1.85E+07,0,0,1.61E+07,-2475886.383
959,0,0,0,2898219.667,0,0,0.492307692,0,0,1.95E+07,2.20E+07,1.14E+07,8186959.177,81,2686618.747,0.430769231,65,2.20E+07,0,0,1.95E+07,-2402200.105
959,0,0,0,2390944.226,0,0,0.442622951,0,0,2.37E+07,2.68E+07,1.23E+07,1.14E+07,93,2219697.346,0.409836066,61,2.68E+07,0,0,2.37E+07,-3112764.293
959,0,0,0,2880106.191,0,0,0.525423729,0,0,3.01E+07,3.29E+07,1.78E+07,1.23E+07,105,2614212.618,0.474576271,59,3.29E+07,0,0,3.01E+07,-2795260.965
959,0,0,0,2164662.211,0,0,0.428571429,0,0,3.79E+07,4.15E+07,2.01E+07,1.78E+07,117,1905903.961,0.392857143,56,4.15E+07,0,0,3.79E+07,-3591028.847
959,0,0,0,1917674.856,0,0,0.37037037,0,0,5.06E+07,5.32E+07,3.05E+07,2.01E+07,129,1561809.952,0.37037037,54,5.32E+07,0,0,5.06E+07,-2659296.497
959,0,0,0,2951122.949,0,0,0.62962963,0,0,6.38E+07,6.73E+07,3.33E+07,3.05E+07,141,2919015.571,0.611111111,54,6.73E+07,0,0,6.38E+07,-3456285.51
961,0,0,0,4163786.172,1.00E-06,0,0.45,0,0,1.21E+07,1.39E+07,6340396.876,5750001.438,9,3659603.124,0.45,100,1.39E+07,0,1.00E-07,1.21E+07,-1775376.194
961,0,0,0,5224425.439,1.00E-06,0,0.59,0,0,1.13E+07,1.32E+07,4925132.061,6340396.876,21,5145560.674,0.54,100,1.32E+07,0,1.00E-07,1.13E+07,-1956586.212
961,0,0,0,3180750.253,1.05E-06,0,0.442105263,0,0,1.33E+07,1.48E+07,8415591.42,4925132.061,33,3358743.333,0.336842105,95,1.48E+07,0,1.05E-07,1.33E+07,-1468224.125
961,0,0,0,3696944.267,0,0,0.505882353,0,0,1.36E+07,1.61E+07,5141891.764,8415591.42,45,3608739.714,0.423529412,85,1.61E+07,0,0,1.36E+07,-2584442.85
961,0,0,0,3043337.354,0,0,0.448717949,0,0,1.74E+07,1.87E+07,1.22E+07,5141891.764,57,2795117.979,0.397435897,78,1.87E+07,0,0,1.74E+07,-1330016.828
961,0,0,0,3685042.988,0,0,0.581081081,0,0,1.75E+07,2.10E+07,5327069.882,1.22E+07,69,3745171.683,0.527027027,74,2.10E+07,0,0,1.75E+07,-3486832.339
961,0,0,0,3129849.424,0,0,0.514285714,0,0,2.44E+07,2.50E+07,1.90E+07,5327069.882,81,2979079.827,0.442857143,70,2.50E+07,0,0,2.44E+07,-681515.3836
961,0,0,0,3417329.216,0,0,0.646153846,0,0,2.49E+07,2.96E+07,5853965.353,1.90E+07,93,3566008.296,0.569230769,65,2.96E+07,0,0,2.49E+07,-4672857.07
961,0,0,0,2640264.033,3.33E-06,0,0.5,0,0,3.77E+07,3.67E+07,3.19E+07,5853965.353,105,2513235.003,0.466666667,60,3.67E+07,0,3.33E-07,3.77E+07,998197.3356
961,0,0,0,2201030.531,3.45E-06,0,0.431034483,0,0,4.01E+07,4.64E+07,8294319.202,3.19E+07,117,1940439.029,0.396551724,58,4.64E+07,0,3.45E-07,4.01E+07,-6219986.273
961,0,0,0,2985023.011,3.57E-06,0,0.589285714,0,0,6.32E+07,5.86E+07,5.49E+07,8294319.202,129,2786646.085,0.571428571,56,5.86E+07,0,3.57E-07,6.32E+07,4619849.571
961,0,0,0,2434748.774,3.64E-06,0,0.490909091,0,0,6.74E+07,7.49E+07,1.25E+07,5.49E+07,141,2248000.29,0.454545455,55,7.49E+07,0,3.64E-07,6.74E+07,-7483881.913
963,0,0,0,4667808.146,0,0,0.51,0,0,1.15E+07,1.32E+07,5716513.694,5750001.438,9,4283486.306,0.51,100,1.32E+07,0,0,1.15E+07,-1775376.194
963,0,0,0,4696360.523,0,0,0.54,0,0,1.12E+07,1.29E+07,5448419.977,5716513.694,21,4572977.655,0.52,100,1.29E+07,0,0,1.12E+07,-1764153.623
963,0,0,0,4217435.176,0,0,0.530612245,0,0,1.15E+07,1.32E+07,6090381.21,5448419.977,33,4464107.016,0.408163265,98,1.32E+07,0,0,1.15E+07,-1684991.308
963,0,0,0,3305479.614,0,0,0.453488372,0,0,1.28E+07,1.46E+07,6661403.798,6090381.21,45,3226772.56,0.325581395,86,1.46E+07,0,0,1.28E+07,-1881961.238
963,0,0,0,2934959.298,0,0,0.44,0,0,1.48E+07,1.68E+07,8149839.936,6661403.798,57,2779241.536,0.36,75,1.68E+07,0,0,1.48E+07,-2036569.653
963,0,0,0,2821306.876,0,0,0.492753623,0,0,1.73E+07,1.96E+07,9108091.802,8149839.936,69,2811612.125,0.391304348,69,1.96E+07,0,0,1.73E+07,-2391371.01
963,0,0,0,2500293.335,0,0,0.467741935,0,0,2.12E+07,2.36E+07,1.21E+07,9108091.802,81,2441192.971,0.403225806,62,2.36E+07,0,0,2.12E+07,-2451363.263
963,0,0,0,2436896.641,0,0,0.5,0,0,2.59E+07,2.89E+07,1.39E+07,1.21E+07,93,2442136.609,0.448275862,58,2.89E+07,0,0,2.59E+07,-2938125.494
