run,Consumer Total Panics,Consumer Liquidity Panics,Consumer Panic Panics,Consumer Estimated Liquidity Withdrawals,Consumer Estimated Panic Withdrawals,Consumer People Seen Panic,Consumers Shocked,Consumer Cash,Consumer Pure Panic,Bank Total Assets,Bank Total Liabilities,Bank Short Term Assets,Bank Long Term Assets,tick,DD Initial Withdrawals,Consumer Partial Shock,Consumer Count,Consumer Total Assets,Bank Failures,Consumer Average Panic Withdrawals,Consumer Seen Panic Proportion,Consumer Estimated Bank Assets,Bank Assets After Initial
272,0.0625,0.0625,0.020833333,2626013.545,4612115.354,0.145833333,0.541666667,156825.6534,0.041666667,4.70E+07,1.35E+07,1.20E+07,3.50E+07,129,2273417.105,0.520833333,48,5.69E+07,0,576514.4193,0,5.27E+07,4.70E+07
272,0.042553191,0.042553191,0,2018865.96,6480290.117,0.191489362,0.425531915,63020.38498,0.042553191,7.38E+07,3.86E+07,6.18E+07,1.20E+07,141,1639059.801,0.446808511,47,7.31E+07,0,1103028.105,0,6.12E+07,7.38E+07
274,0.54,0.54,0.09,7765363.187,4343882.316,2.6,0.6,4489689.653,0.54,6041108.212,2642815.722,291106.7748,5750001.438,9,5219203.572,0.6,100,1.23E+07,0,3214472.914,0,1.06E+07,6041108.212
274,0.51,0.5,0.37,5875614.623,3542291.596,2.74,0.59,1686147.224,0.29,8306933.168,3891816.806,8015826.394,291106.7748,21,5240315.522,0.49,100,1.00E+07,0,2798410.361,0,8672983.878,8306933.168
274,0.397435897,0.397435897,0.217948718,3533849.864,2368504.795,2.012820513,0.474358974,952486.5923,0.294871795,6231769.17,2734964.935,0,6231769.17,33,3038315.748,0.512820513,78,1.01E+07,0,1882657.657,0,9224704.141,6231769.17
274,0.314285714,0.314285714,0.214285714,2289512.429,2438154.07,1.442857143,0.4,432836.8098,0.171428571,9722699.042,4979729.63,9722699.042,0,45,2329097.851,0.371428571,70,1.13E+07,0,1741538.622,0,9776348.609,9722699.042
274,0.3,0.3,0.133333333,2972937.539,2040735.083,1.183333333,0.55,561279.4558,0.183333333,6183254.817,3865948.18,0,6183254.817,57,2871041.62,0.516666667,60,1.24E+07,0,1326477.804,0,1.12E+07,6183254.817
274,0.245283019,0.245283019,0.113207547,2193075.094,2491806.261,1.018867925,0.452830189,538530.7346,0.169811321,8959100.286,6064754.152,8959100.286,0,69,2013174.882,0.509433962,53,1.43E+07,0,1551502.011,0,1.24E+07,8959100.286
274,0.224489796,0.224489796,0.12244898,1719660.537,3610928.136,1.428571429,0.367346939,340386.8301,0.142857143,7450069.352,5424165.747,0,7450069.352,81,1430010.291,0.326530612,49,1.75E+07,0,2505541.972,0,1.57E+07,7450069.352
274,0.177777778,0.177777778,0.066666667,1952038.704,2978710.351,0.888888889,0.488888889,129780.0385,0.066666667,1.16E+07,9551748.983,1.16E+07,0,93,1937822.945,0.422222222,45,2.12E+07,0,1588645.521,0,1.82E+07,1.16E+07
274,0.125,0.125,0,2109457.624,2570991.029,0.225,0.575,268307.6174,0.1,8915403.816,8322094.796,0,8915403.816,105,1971341.626,0.6,40,2.60E+07,0,578472.9816,0,2.34E+07,8915403.816
274,0.102564103,0.102564103,0.025641026,1952283.433,3890572.005,0.384615385,0.538461538,165787.5269,0.051282051,1.41E+07,1.43E+07,1.41E+07,0,117,1830847.221,0.512820513,39,3.24E+07,0,1296857.335,0,2.80E+07,1.41E+07
274,0.054054054,0.054054054,0,1454456.953,5083411.341,0.351351351,0.432432432,0,0,1.24E+07,1.33E+07,0,1.24E+07,129,1282804.729,0.378378378,37,4.15E+07,0,1373894.957,0,3.74E+07,1.24E+07
274,0,0,0,1502213.967,0,0,0.428571429,0,0,2.08E+07,2.37E+07,2.08E+07,0,141,1309683.494,0.428571429,35,5.33E+07,0,1.00E-04,0,4.60E+07,2.08E+07
276,0.3,0.3,0,5187448.082,2690828.682,1.13,0.49,2414779.635,0.3,9226514.859,4019098.96,3476513.421,5750001.438,9,4108706.944,0.49,100,1.34E+07,0,1479955.775,1.00E-09,1.17E+07,9226514.859
276,0.35,0.35,0.19,4683932.758,2901123.462,1.41,0.49,1194666.438,0.18,1.08E+07,5415839.871,7274387.692,3476513.421,21,4236009.997,0.41,100,1.30E+07,0,1972763.954,0.01,1.12E+07,1.08E+07
276,0.240963855,0.240963855,0.072289157,3423664.119,2210058.042,0.771084337,0.43373494,867441.8662,0.192771084,1.06E+07,3973959.167,3360099.537,7274387.692,33,2991529.842,0.481927711,83,1.39E+07,0,1198224.24,0,1.26E+07,1.06E+07
276,0.291139241,0.291139241,0.113924051,3586739.201,3632205.287,1.481012658,0.481012658,824287.5565,0.202531646,1.33E+07,6797568.146,9969072.718,3360099.537,45,3156376.06,0.481012658,79,1.52E+07,0,2206909.542,0,1.30E+07,1.33E+07
276,0.277777778,0.277777778,0.111111111,4267361.734,3513456.806,1.611111111,0.583333333,844877.3416,0.166666667,1.23E+07,4852037.609,2374307.41,9969072.718,57,3563435.248,0.555555556,72,1.66E+07,0,2586294.593,0,1.50E+07,1.23E+07
276,0.21875,0.21875,0.046875,2984443.081,4701891.43,1.234375,0.484375,656134.3824,0.171875,1.79E+07,8703064.8,1.55E+07,2374307.41,69,2498635.296,0.515625,64,1.92E+07,0,2350945.715,1.56E-09,1.65E+07,1.79E+07
276,0.262295082,0.262295082,0.131147541,3242559.73,5156832.781,1.491803279,0.540983607,414220.563,0.147540984,1.69E+07,6691645.746,1344355.612,1.55E+07,81,2887627.278,0.508196721,61,2.25E+07,0,3466067.935,1.64E-09,2.04E+07,1.69E+07
276,0.166666667,0.166666667,0.055555556,2133459.354,5700484.306,1.148148148,0.462962963,236508.4784,0.092592593,2.76E+07,1.30E+07,2.62E+07,1344355.612,93,2055741.884,0.462962963,54,2.76E+07,0,3272500.25,1.85E-09,2.36E+07,2.76E+07
276,0.12,0.12,0.08,2252517.121,3145599.477,0.36,0.5,34534.52283,0.04,2.64E+07,9837136.437,218440.4223,2.62E+07,105,2077304.539,0.44,50,3.45E+07,0,943679.8433,0,3.14E+07,2.64E+07
276,0.065217391,0.065217391,0.02173913,2029902.282,5331602.498,0.47826087,0.47826087,32192.86984,0.043478261,4.59E+07,2.14E+07,4.56E+07,218440.4223,117,1800354.858,0.47826087,46,4.36E+07,0,2202183.641,0,3.70E+07,4.59E+07
276,0.066666667,0.066666667,0.022222222,2402650.043,6450080.656,0.422222222,0.577777778,128663.5995,0.044444444,4.29E+07,1.53E+07,0,4.29E+07,129,2239689.259,0.577777778,45,5.55E+07,0,2006691.76,2.22E-09,5.08E+07,4.29E+07
276,0.045454545,0.045454545,0.022727273,2035673.995,8043986.252,0.409090909,0.5,43604.96246,0.045454545,7.60E+07,3.50E+07,7.60E+07,0,141,1876864.945,0.522727273,44,7.11E+07,0,2742268.041,0,6.03E+07,7.60E+07
278,0.63,0.63,0.12,8480209.783,4339570.061,2.98,0.64,5259909.353,0.63,4812881.72,2127500.532,0,4812881.72,9,5677210.364,0.65,100,1.18E+07,0,3558447.45,0,1.01E+07,4812881.72
278,0.6,0.59,0.39,6081889.849,3690932.586,3.24,0.56,2199651.995,0.26,6884915.059,3683148,6884915.059,0,21,4937211.877,0.45,100,9474180.649,0,3432567.305,0,8303622.294,6884915.059
278,0.257575758,0.257575758,0.121212121,2157582.321,1678592.528,0.772727273,0.363636364,446350.8296,0.196969697,6294418.215,2239840.71,0,6294418.215,33,1910246.883,0.393939394,66,9973246.788,0,788429.8237,0,9269305.074,6294418.215
278,0.451612903,0.435483871,0.290322581,3232410.303,2915028.063,2.258064516,0.548387097,1264531.84,0.35483871,7633596.46,4843705.421,7633596.46,0,45,2886468.228,0.564516129,62,1.04E+07,0,2444862.246,0,8731791.242,7633596.46
278,0.428571429,0.410714286,0.285714286,2200961.133,3734223.165,2.410714286,0.535714286,604946.1768,0.178571429,5959925.646,2636477.205,0,5959925.646,57,2581548.28,0.392857143,56,1.16E+07,0,3267445.27,0,1.07E+07,5959925.646
278,0.214285714,0.214285714,0.166666667,2120167.162,1932770.879,1,0.547619048,141706.2928,0.095238095,9039581.006,6829550.428,9039581.006,0,69,2059615.839,0.476190476,42,1.32E+07,0,1380550.628,0,1.11E+07,9039581.006
278,0.162162162,0.162162162,0.027027027,1580945.493,2803751.228,0.621621622,0.540540541,130241.785,0.081081081,6833794.39,3834080.747,0,6833794.39,81,1798693.294,0.486486486,37,1.58E+07,0,1288210.024,0,1.46E+07,6833794.39
278,0.117647059,0.117647059,0.029411765,1335348.591,3518201.182,0.382352941,0.441176471,161282.0976,0.088235294,1.08E+07,1.04E+07,1.08E+07,0,93,1210692.341,0.470588235,34,1.96E+07,0,1034765.054,0,1.64E+07,1.08E+07
278,0.090909091,0.090909091,0.03030303,1934672.589,2500449.717,0.575757576,0.575757576,140247.6019,0.060606061,8554293.902,5730052.395,0,8554293.902,105,1656000.359,0.606060606,33,2.43E+07,0,1363881.664,0,2.25E+07,8554293.902
278,0.09375,0.09375,0.03125,1660107.327,3630651.478,0.5625,0.53125,61240.83669,0.0625,1.38E+07,1.62E+07,1.38E+07,0,117,1494475.502,0.5,32,3.05E+07,0,1815325.739,0,2.55E+07,1.38E+07
278,0.064516129,0.064516129,0,1344070.851,8880012.028,0.677419355,0.516129032,0,0,1.20E+07,9149446.42,10987.21409,1.20E+07,129,1381614.658,0.451612903,31,3.90E+07,0,3723876.012,0,3.62E+07,1.20E+07
278,0,0,0,1047495.349,0,0,0.413793103,0,0,2.04E+07,2.68E+07,2.04E+07,10987.21409,141,964737.458,0.413793103,29,5.04E+07,0,1.00E-04,0,4.21E+07,2.04E+07
280,0.44,0.44,0.04,6820574.394,4015813.316,2.29,0.52,3564345.624,0.44,7769900.865,3218074.315,2019899.428,5750001.438,9,4415754.948,0.52,100,1.31E+07,0,3052018.12,0,1.14E+07,7769900.865
280,0.42,0.41,0.23,5203203.557,2797890.145,1.69,0.54,1361000.541,0.26,9944622.034,5116002.073,7924722.606,2019899.428,21,4589291.184,0.5,100,1.19E+07,0,1958523.102,0,1.02E+07,9944622.034
280,0.404761905,0.392857143,0.238095238,3846449.245,3164057.735,1.857142857,0.547619048,1049080.458,0.226190476,8317884.466,3195840.204,393161.8594,7924722.606,33,3941458.127,0.44047619,84,1.21E+07,0,2410710.655,0,1.11E+07,8317884.466
280,0.333333333,0.333333333,0.173913043,3361937.889,2941270.582,1.463768116,0.536231884,562156.0757,0.188405797,1.22E+07,6081501.138,1.18E+07,393161.8594,45,3129718.689,0.47826087,69,1.30E+07,0,2003474.165,0,1.10E+07,1.22E+07
280,0.271186441,0.271186441,0.169491525,2644276.756,3296953.989,1.542372881,0.508474576,470552.8384,0.169491525,9920206.546,4252276.749,0,9920206.546,57,2468235.103,0.508474576,59,1.48E+07,0,2235223.044,1.69E-09,1.35E+07,9920206.546
280,0.226415094,0.226415094,0.113207547,2095673.584,2565769.808,0.943396226,0.452830189,407918.6793,0.150943396,1.60E+07,8366595.921,1.60E+07,0,69,1895427.17,0.490566038,53,1.76E+07,0,1500733.284,1.89E-09,1.50E+07,1.60E+07
280,0.183673469,0.183673469,0.102040816,2444608.463,3231802.108,0.714285714,0.591836735,178508.4101,0.081632653,1.31E+07,6093000.862,0,1.31E+07,81,2439947.716,0.551020408,49,2.10E+07,0,1516968.336,4.08E-09,1.91E+07,1.31E+07
280,0.068181818,0.068181818,0.022727273,1771409.188,4234684.743,0.25,0.545454545,18933.69109,0.022727273,2.17E+07,1.26E+07,2.17E+07,0,93,2061531.784,0.522727273,44,2.56E+07,0,673699.8456,4.55E-09,2.17E+07,2.17E+07
280,0.071428571,0.071428571,0.023809524,1932219.885,1540469.253,0.095238095,0.571428571,89436.85485,0.071428571,1.91E+07,8601885.564,0,1.91E+07,105,1980400.213,0.595238095,42,3.18E+07,0,146711.3575,4.76E-09,2.92E+07,1.91E+07
280,0.142857143,0.095238095,0.047619048,1778987.654,1.24E+07,0.30952381,0.5,2020451.299,0.071428571,3.09E+07,1.96E+07,3.09E+07,0,117,1758895.266,0.428571429,42,4.03E+07,0,3246113.782,0.04761905,3.41E+07,3.09E+07
280,0,0,0,1574581.045,0,0,0.538461538,0,0,3.07E+07,1.24E+07,21434.34043,3.07E+07,129,1719417.488,0.538461538,39,5.10E+07,0,1.00E-04,2.56E-09,4.71E+07,3.07E+07
280,0.025641026,0.025641026,0,1969910.817,1727453.681,0.025641026,0.564102564,80643.67221,0.025641026,5.36E+07,3.42E+07,5.36E+07,21434.34043,141,1830619.052,0.564102564,39,6.52E+07,0,44293.68424,2.56E-09,5.46E+07,5.36E+07
282,0.25,0.25,0,4694988.641,2874754.461,1.24,0.43,2050612.826,0.25,1.02E+07,4310715.894,4470382.983,5750001.438,9,3479004.191,0.43,100,1.40E+07,0,1839842.855,2.00E-09,1.23E+07,1.02E+07
282,0.3,0.3,0.13,4774197.98,2664917.364,1.23,0.5,928641.9946,0.22,1.15E+07,6199820.448,7052634.911,4470382.983,21,4272329.17,0.49,100,1.38E+07,0,1545652.071,1.00E-09,1.18E+07,1.15E+07
282,0.293478261,0.293478261,0.163043478,3761590.76,3282375.444,1.72826087,0.467391304,737688.9321,0.173913043,1.20E+07,4127469.674,4973365.819,7052634.911,33,3597363.842,0.402173913,92,1.50E+07,0,2604493.559,0,1.37E+07,1.20E+07
282,0.333333333,0.333333333,0.160493827,4277820.572,3900051.406,1.827160494,0.555555556,1036136.888,0.24691358,1.36E+07,7467298.515,8628994.41,4973365.819,45,3751728.793,0.580246914,81,1.61E+07,0,2985224.533,0,1.37E+07,1.36E+07
282,0.243243243,0.243243243,0.135135135,2663632.9,2926215.953,1.027027027,0.432432432,344201.1562,0.108108108,1.58E+07,5309695.473,7154339.726,8628994.41,57,2552141.981,0.378378378,74,1.89E+07,0,1660825.271,0,1.72E+07,1.58E+07
282,0.1875,0.1875,0.109375,3092064.479,4338514.076,0.921875,0.546875,227530.8817,0.109375,1.98E+07,1.08E+07,1.26E+07,7154339.726,69,2988476.636,0.515625,64,2.20E+07,0,2237046.32,0,1.86E+07,1.98E+07
282,0.118644068,0.118644068,0.016949153,2684234.487,4509164.108,0.508474576,0.542372881,148997.2098,0.06779661,2.28E+07,7582273.3,1.01E+07,1.26E+07,81,2686266.863,0.559322034,59,2.65E+07,0,1604956.716,0,2.41E+07,2.28E+07
282,0.089285714,0.089285714,0,2953531.336,4819557.805,0.553571429,0.553571429,220997.7685,0.053571429,3.01E+07,1.57E+07,2.00E+07,1.01E+07,93,2676996.444,0.571428571,56,3.23E+07,0,2065524.773,0,2.74E+07,3.01E+07
282,0.037037037,0.037037037,0,2740567.882,4189825.51,0.092592593,0.574074074,29255.15584,0.018518519,3.56E+07,1.14E+07,1.57E+07,2.00E+07,105,2611601.37,0.574074074,54,4.00E+07,0,387946.8066,0,3.65E+07,3.56E+07
282,0.056603774,0.056603774,0.018867925,2890542.505,5478411.262,0.377358491,0.58490566,165912.5596,0.037735849,4.88E+07,2.42E+07,3.31E+07,1.57E+07,117,2727764.68,0.566037736,53,5.00E+07,0,2067325.005,0,4.25E+07,4.88E+07
282,0.019230769,0.019230769,0,2261944.923,0,0,0.442307692,87969.091,0.019230769,5.95E+07,1.80E+07,2.63E+07,3.31E+07,129,1845363.255,0.461538462,52,6.42E+07,0,1.00E-04,0,5.86E+07,5.95E+07
282,0.038461538,0.038461538,0,2618827.101,9795191.202,0.326923077,0.5,24910.42176,0.019230769,8.42E+07,4.00E+07,5.78E+07,2.63E+07,141,2238474.589,0.480769231,52,8.22E+07,0,2825535.924,0,6.99E+07,8.42E+07
284,0.4,0.4,0.06,6264620.633,3393151.008,2.06,0.5,3334771.169,0.4,8181748.272,3450000.863,2431746.834,5750001.438,9,4233481.996,0.51,100,1.33E+07,0,2680589.297,0,1.15E+07,8181748.272
284,0.3,0.3,0.13,3953485.385,3061365.757,1.43,0.42,757975.1298,0.15,1.18E+07,5327634.429,9322304.681,2431746.834,21,3502530.673,0.34,100,1.32E+07,0,2051115.057,0,1.15E+07,1.18E+07
284,0.294117647,0.294117647,0.152941176,3841748.02,3512988.469,1.552941176,0.435294118,1056685.592,0.258823529,1.01E+07,4229659.906,812933.3302,9322304.681,33,2983124.415,0.470588235,85,1.44E+07,0,2355768.738,0.011764706,1.29E+07,1.01E+07
284,0.341463415,0.329268293,0.231707317,3447782.116,3175159.446,1.402439024,0.56097561,542463.6579,0.170731707,1.47E+07,7007572.695,1.39E+07,812933.3302,45,3854893.194,0.475609756,82,1.54E+07,0,2168401.573,0,1.32E+07,1.47E+07
284,0.220588235,0.220588235,0.088235294,2983895.475,2857903.695,0.926470588,0.514705882,430885.7301,0.102941176,1.25E+07,5248474.854,0,1.25E+07,57,3028495.818,0.485294118,68,1.77E+07,0,1386923.852,0,1.60E+07,1.25E+07
284,0.2,0.2,0.066666667,2486812.466,4412556.574,1,0.433333333,432764.4992,0.133333333,2.04E+07,9757761.882,2.04E+07,0,69,2036006.866,0.4,60,2.12E+07,0,2279820.897,0,1.82E+07,2.04E+07
284,0.125,0.125,0.017857143,1796652.446,4321780.314,0.732142857,0.410714286,162037.7616,0.053571429,1.80E+07,7937382.025,0,1.80E+07,81,1820017.49,0.392857143,56,2.62E+07,0,2238064.806,0,2.38E+07,1.80E+07
284,0.115384615,0.115384615,0.019230769,2647236.801,4637685.205,0.403846154,0.538461538,251646.6268,0.076923077,3.01E+07,1.54E+07,3.01E+07,0,93,2279004.835,0.519230769,52,3.23E+07,0,1605352.571,0,2.76E+07,3.01E+07
284,0.1,0.1,0.02,2545742.544,3898373.398,0.18,0.54,185686.868,0.08,2.72E+07,1.18E+07,0,2.72E+07,105,2288893.711,0.56,50,4.04E+07,0,545772.2758,0,3.67E+07,2.72E+07
284,0.102040816,0.102040816,0.06122449,1927537.092,5106589.689,0.326530612,0.469387755,115548.6838,0.06122449,4.74E+07,2.44E+07,4.74E+07,0,117,1850885.88,0.469387755,49,5.13E+07,0,1354809.509,0,4.38E+07,4.74E+07
284,0.063829787,0.063829787,0.042553191,1709831.517,7991868.595,0.489361702,0.425531915,48153.67261,0.021276596,4.54E+07,1.93E+07,0,4.54E+07,129,1602379.195,0.404255319,47,6.63E+07,0,3230755.389,0,6.03E+07,4.54E+07
284,0.022222222,0.022222222,0,2493773.043,8339678.073,0.133333333,0.6,0,0,8.00E+07,4.07E+07,8.00E+07,0,141,2422769.182,0.577777778,45,8.49E+07,0,1111957.077,0,7.23E+07,8.00E+07
286,0.28,0.28,0,5192875.342,2372864.176,0.89,0.45,2234927.563,0.28,9755935.478,4134010.398,4005934.04,5750001.438,9,3759138.397,0.45,100,1.38E+07,0,1186432.088,0,1.20E+07,9755935.478
286,0.33,0.32,0.17,4378064.716,3351595.175,1.67,0.47,1164433.833,0.21,1.13E+07,5877971.352,7295832.145,4005934.04,21,3913734.163,0.45,100,1.37E+07,0,2312600.67,0,1.18E+07,1.13E+07
286,0.329545455,0.329545455,0.170454545,4103605.669,3559083.317,1.738636364,0.511363636,1135157.529,0.215909091,1.09E+07,4311881.23,3576724.165,7295832.145,33,3697621.968,0.488636364,88,1.44E+07,0,2831089.002,0,1.30E+07,1.09E+07
286,0.230769231,0.230769231,0.102564103,2786350.429,2908749.659,1,0.423076923,487598.828,0.141025641,1.47E+07,7110169.83,1.11E+07,3576724.165,45,2678233.817,0.41025641,78,1.63E+07,0,1566249.816,0,1.40E+07,1.47E+07
286,0.23943662,0.23943662,0.112676056,3351050.818,4246518.192,1.436619718,0.549295775,266806.1122,0.126760563,1.44E+07,5875860.964,3311318.544,1.11E+07,57,3344099.115,0.478873239,71,1.84E+07,0,2990505.769,0,1.65E+07,1.44E+07
286,0.19047619,0.19047619,0.079365079,2912368.754,3808052.771,1.174603175,0.507936508,335580.3098,0.111111111,2.06E+07,9996006.924,1.73E+07,3311318.544,69,2698575.593,0.492063492,63,2.17E+07,0,2538701.847,1.59E-09,1.86E+07,2.06E+07
286,0.137931034,0.137931034,0.051724138,2464569.381,4755002.992,0.982758621,0.448275862,248579.5652,0.086206897,2.10E+07,8096933.831,3650804.211,1.73E+07,81,2060206.216,0.465517241,58,2.66E+07,0,2459484.306,1.72E-09,2.41E+07,2.10E+07
286,0.072727273,0.072727273,0.036363636,1954153.989,3614016.603,0.327272727,0.418181818,152894.5195,0.054545455,3.31E+07,1.55E+07,2.94E+07,3650804.211,93,1860189.634,0.454545455,55,3.31E+07,0,985640.8917,1.82E-09,2.84E+07,3.31E+07
286,0.074074074,0.074074074,0.018518519,2845427.097,5683039.912,0.277777778,0.555555556,115031.552,0.037037037,3.32E+07,1.25E+07,3733435.092,2.94E+07,105,2557649.159,0.555555556,54,4.13E+07,0,1157656.278,0,3.74E+07,3.32E+07
286,0.057692308,0.057692308,0,2338367.04,7312396.031,0.365384615,0.5,130807.1872,0.038461538,5.49E+07,2.43E+07,5.11E+07,3733435.092,117,2111873.852,0.5,52,5.22E+07,0,2109345.009,0,4.47E+07,5.49E+07
286,0.019607843,0.019607843,0,2182176.625,7366372.468,0.019607843,0.490196078,0,0,5.56E+07,2.00E+07,4450661.855,5.11E+07,129,2030838.855,0.470588235,51,6.69E+07,0,144438.6759,0,6.07E+07,5.56E+07
286,0.02,0.02,0,2388120.894,7630646.292,0.1,0.54,110605.877,0.02,9.50E+07,4.04E+07,9.05E+07,4450661.855,141,2192644.091,0.54,50,8.59E+07,0,763064.6292,0,7.34E+07,9.50E+07
288,0.46,0.46,0.05,6909841.428,3888727.237,2.16,0.54,3859744.405,0.46,7238352.131,3102051.265,1488350.694,5750001.438,9,4651904.901,0.55,100,1.29E+07,0,3033207.245,0.010000001,1.11E+07,7238352.131
288,0.41,0.4,0.24,4418652.341,3018405.032,1.86,0.47,1150434.896,0.21,1.06E+07,4904021.92,9142649.583,1488350.694,21,3857580.152,0.39,100,1.22E+07,0,2143067.572,1.00E-09,1.06E+07,1.06E+07
288,0.375,0.375,0.1875,4277316.19,2860822.765,1.625,0.55,988332.2582,0.2875,7950254.879,3538982.352,0,7950254.879,33,3818889.179,0.5875,80,1.21E+07,0,2109856.789,1.25E-09,1.09E+07,7950254.879
288,0.369863014,0.369863014,0.246575342,3272027.878,3070696.575,1.931506849,0.589041096,488335.8275,0.150684932,1.16E+07,5688431.479,1.16E+07,0,45,3660668.048,0.452054795,73,1.28E+07,0,2439731.526,1.37E-09,1.10E+07,1.16E+07
288,0.263157895,0.263157895,0.087719298,2861552.329,3309448.789,1.245614035,0.561403509,506319.6145,0.140350877,8227338.719,4582882.472,0,8227338.719,57,2738167.596,0.50877193,57,1.43E+07,0,2090178.182,1.75E-09,1.29E+07,8227338.719
288,0.14,0.14,0.02,1904066.229,2435114.787,0.34,0.44,218712.1165,0.06,1.31E+07,7439415.353,1.31E+07,0,69,1864330.127,0.42,50,1.70E+07,0,535725.2532,4.00E-09,1.47E+07,1.31E+07
288,0.086956522,0.086956522,0,1908901.997,2780400.017,0.5,0.5,62680.05076,0.02173913,1.08E+07,7040486.337,0,1.08E+07,81,1855321.297,0.434782609,46,2.06E+07,0,1148426.094,2.17E-09,1.84E+07,1.08E+07
288,0.023255814,0.023255814,0,2136929.549,0,0,0.581395349,66538.885,0.023255814,1.70E+07,1.10E+07,1.70E+07,0,93,2151215.878,0.604651163,43,2.50E+07,0,1.00E-04,2.33E-09,2.16E+07,1.70E+07
288,0.023255814,0.023255814,0,1706159.074,4480035.345,0.023255814,0.488372093,0,0,1.48E+07,1.05E+07,0,1.48E+07,105,1709590.111,0.465116279,43,3.13E+07,0,104186.8686,2.33E-09,2.81E+07,1.48E+07
288,0,0,0,1498474.124,0,0,0.428571429,0,0,2.52E+07,1.74E+07,2.52E+07,0,117,1402959.927,0.428571429,42,3.98E+07,0,1.00E-04,2.38E-09,3.45E+07,2.52E+07
288,0,0,0,1784918.409,0,0,0.5,0,0,2.29E+07,1.69E+07,3420.329608,2.29E+07,129,1758694.3,0.5,42,5.08E+07,0,1.00E-04,2.38E-09,4.56E+07,2.29E+07
288,0,0,0,1848140.959,0,0,0.5,0,0,3.96E+07,2.84E+07,3.96E+07,3420.329608,141,1722670.345,0.5,42,6.53E+07,0,1.00E-04,2.38E-09,5.65E+07,3.96E+07
290,0.36,0.36,0.02,5840210.28,3341970.758,1.8,0.46,2903301.478,0.36,9041042.711,3680000.92,3291041.274,5750001.438,9,3805657.248,0.46,100,1.37E+07,0,2506478.069,1.00E-09,1.20E+07,9041042.711
290,0.33,0.33,0.18,4765113.847,2727616.702,1.54,0.46,1204620.796,0.21,1.14E+07,5913166.639,8070292.46,3291041.274,21,3855603.652,0.47,100,1.35E+07,0,2045712.527,1.00E-09,1.17E+07,1.14E+07
290,0.363636364,0.352272727,0.170454545,4401098.675,3318641.951,1.579545455,0.511363636,1281885.919,0.272727273,1.02E+07,3969545.519,2081639.755,8070292.46,33,3808518.953,0.5,88,1.41E+07,0,2262710.421,0,1.28E+07,1.02E+07
290,0.375,0.3625,0.225,3883812.67,3837260.427,1.975,0.6,1098636.167,0.1875,1.32E+07,6653207.234,1.11E+07,2081639.755,45,4041444.669,0.475,80,1.49E+07,0,2973876.831,0,1.27E+07,1.32E+07
290,0.169230769,0.169230769,0.107692308,2635010.809,2584074.723,0.692307692,0.476923077,165490.0424,0.092307692,1.31E+07,4893190.775,1946688.444,1.11E+07,57,2540739.207,0.430769231,65,1.71E+07,0,1232404.868,0,1.55E+07,1.31E+07
290,0.15,0.15,0.05,2289334.521,3541770.207,0.783333333,0.483333333,185954.3251,0.066666667,1.96E+07,9955896.198,1.76E+07,1946688.444,69,2470135.577,0.416666667,60,2.03E+07,0,1593796.593,0,1.72E+07,1.96E+07
290,0.090909091,0.090909091,0.018181818,1910728.647,2601437.659,0.436363636,0.4,159180.2617,0.054545455,1.91E+07,6870192.582,1481205.086,1.76E+07,81,1734687.298,0.381818182,55,2.51E+07,0,945977.3306,0,2.30E+07,1.91E+07
290,0.075471698,0.075471698,0.018867925,2324174.441,4067606.887,0.471698113,0.471698113,120434.4761,0.056603774,3.13E+07,1.55E+07,2.98E+07,1481205.086,93,1994044.027,0.490566038,53,3.10E+07,0,1458198.695,1.89E-09,2.62E+07,3.13E+07
290,0.115384615,0.115384615,0,2559074.461,7032800.722,0.5,0.576923077,193912.6224,0.057692308,2.95E+07,1.05E+07,0,2.95E+07,105,2508141.059,0.519230769,52,3.86E+07,0,2299184.851,0,3.54E+07,2.95E+07
